"","X","obs","point","species","distance","round","impound","area","region","lat","long","month","day","year","night","odate","time","flush_walk","treat"
"5198",5198,"af","AF026","s",3,1,"pool2w","fgca","nc",39.69310303,-93.31278303,8,21,2015,3.2,233,"2015-08-22T03:34:55Z","N","l"
"5199",5199,"af","AF027","s",1,1,"pool2w","fgca","nc",39.69224699,-93.31469997,8,21,2015,3.2,233,"2015-08-22T03:52:50Z","W","l"
"5200",5200,"af","AF028","s",2,1,"pool2w","fgca","nc",39.69244799,-93.31735603,8,21,2015,3.2,233,"2015-08-22T04:11:06Z","F","l"
"5201",5201,"af","AF029","s",3,1,"pool2w","fgca","nc",39.69294403,-93.31852597,8,21,2015,3.2,233,"2015-08-22T04:19:40Z","F","l"
"5202",5202,"hp","HP033","s",2,1,"pool2","fgca","nc",39.69770604,-93.32712203,8,21,2015,3.2,233,"2015-08-22T03:23:49Z","N","l"
"5203",5203,"hp","HP021","s",0,1,"pool2w","fgca","nc",39.69399302,-93.31104596,8,21,2015,3.1,233,"2015-08-22T02:01:51Z","N","l"
"5204",5204,"hp","HP022","s",1,1,"pool2w","fgca","nc",39.69400099,-93.311052,8,21,2015,3.1,233,"2015-08-22T02:02:22Z","N","l"
"5205",5205,"hp","HP023","s",3,1,"pool2w","fgca","nc",39.69261403,-93.31212002,8,21,2015,3.1,233,"2015-08-22T02:10:45Z","N","l"
"5206",5206,"hp","HP024","s",0,1,"pool2w","fgca","nc",39.69243902,-93.31221599,8,21,2015,3.1,233,"2015-08-22T02:11:45Z","N","l"
"5207",5207,"hp","HP025","s",0,1,"pool2w","fgca","nc",39.692523,-93.31263098,8,21,2015,3.1,233,"2015-08-22T02:15:04Z","N","l"
"5208",5208,"hp","HP026","s",1,1,"pool2w","fgca","nc",39.69225101,-93.31497699,8,21,2015,3.1,233,"2015-08-22T02:32:22Z","N","l"
"5209",5209,"hp","HP027","s",1,1,"pool2w","fgca","nc",39.69249501,-93.31554101,8,21,2015,3.1,233,"2015-08-22T02:38:37Z","N","l"
"5210",5210,"hp","HP028","s",7,1,"pool2w","fgca","nc",39.69211296,-93.31620703,8,21,2015,3.1,233,"2015-08-22T02:42:17Z","N","l"
"5211",5211,"hp","HP029","s",7,1,"pool2w","fgca","nc",39.69211598,-93.31619698,8,21,2015,3.1,233,"2015-08-22T02:42:53Z","N","l"
"5212",5212,"hp","HP030","s",0,1,"pool2w","fgca","nc",39.69240599,-93.31682403,8,21,2015,3.1,233,"2015-08-22T02:48:14Z","N","l"
"5213",5213,"hp","HP031","s",1,1,"pool2w","fgca","nc",39.691962,-93.31689402,8,21,2015,3.1,233,"2015-08-22T02:49:55Z","N","l"
"5214",5214,"hp","HP032","s",1,1,"pool2w","fgca","nc",39.69248403,-93.31736298,8,21,2015,3.1,233,"2015-08-22T02:53:33Z","N","l"
"5215",5215,"af","AF032","s",0,1,"ts2a","tsca","ne",39.54479104,-91.16287499,8,24,2015,1.1,236,"2015-08-25T02:15:21Z","F","l"
"5216",5216,"af","AF033","s",0,1,"ts2a","tsca","ne",39.54507904,-91.16025799,8,24,2015,1.1,236,"2015-08-25T02:26:33Z","W","l"
"5217",5217,"af","AF034","s",1,1,"ts2a","tsca","ne",39.54506999,-91.16024802,8,24,2015,1.1,236,"2015-08-25T02:26:55Z","W","l"
"5218",5218,"af","AF035","s",2,1,"ts2a","tsca","ne",39.54569402,-91.16063903,8,24,2015,1.1,236,"2015-08-25T02:28:41Z","W","l"
"5219",5219,"af","AF030","s",2,1,"ts4a","tsca","ne",39.54057897,-91.16131604,8,24,2015,1.1,236,"2015-08-25T02:07:12Z","W","l"
"5220",5220,"af","AF031","s",1,1,"ts4a","tsca","ne",39.54061802,-91.16105,8,24,2015,1.1,236,"2015-08-25T02:08:27Z","F","l"
"5221",5221,"af","AF036","s",2,1,"ts8a","tsca","ne",39.53412197,-91.15231697,8,24,2015,1.2,236,"2015-08-25T03:56:20Z","F","e"
"5222",5222,"af","AF037","s",0,1,"ts8a","tsca","ne",39.53759601,-91.15878504,8,24,2015,1.2,236,"2015-08-25T04:53:52Z","F","e"
"5223",5223,"af","AF037","s",2,1,"ts8a","tsca","ne",39.53402298,-91.15247103,8,24,2015,1.2,236,"2015-08-25T03:57:02Z","F","e"
"5224",5224,"af","AF038","s",3,1,"ts8a","tsca","ne",39.53774001,-91.15890398,8,24,2015,1.2,236,"2015-08-25T04:54:33Z","W","e"
"5225",5225,"af","AF039","s",2,1,"ts8a","tsca","ne",39.53950499,-91.15947202,8,24,2015,1.2,236,"2015-08-25T04:48:42Z","F","e"
"5226",5226,"hp","HP044","s",1,1,"ts2a","tsca","ne",39.54630397,-91.16013997,8,24,2015,1.2,236,"2015-08-25T04:22:38Z","W","l"
"5227",5227,"hp","HP045","s",1,1,"ts2a","tsca","ne",39.54630598,-91.160145,8,24,2015,1.2,236,"2015-08-25T04:23:11Z","W","l"
"5228",5228,"hp","HP043","s",1,1,"ts4a","tsca","ne",39.54047897,-91.16144302,8,24,2015,1.2,236,"2015-08-25T03:40:53Z","W","l"
"5229",5229,"hp","HP046","s",1,1,"ts6a","tsca","ne",39.54078399,-91.15301301,8,24,2015,1.2,236,"2015-08-25T04:49:49Z","W","c"
"5230",5230,"hp","HP047","s",2,1,"ts6a","tsca","ne",39.54078902,-91.15300404,8,24,2015,1.2,236,"2015-08-25T04:50:47Z","F","c"
"5231",5231,"hp","HP048","s",1,1,"ts8a","tsca","ne",39.53574403,-91.15752599,8,24,2015,1.1,236,"2015-08-25T03:10:40Z","W","e"
"5232",5232,"hp","HP033","s",5,1,"ts8a","tsca","ne",39.53425096,-91.15152698,8,24,2015,1.1,236,"2015-08-25T02:02:35Z","N","e"
"5233",5233,"hp","HP034","s",1,1,"ts8a","tsca","ne",39.533782,-91.15482501,8,24,2015,1.1,236,"2015-08-25T02:25:48Z","F","e"
"5234",5234,"hp","HP035","s",1,1,"ts8a","tsca","ne",39.53371301,-91.154953,8,24,2015,1.1,236,"2015-08-25T02:26:54Z","F","e"
"5235",5235,"hp","HP036","s",3,1,"ts8a","tsca","ne",39.53353398,-91.15546396,8,24,2015,1.1,236,"2015-08-25T02:28:36Z","F","e"
"5236",5236,"hp","HP037","s",2,1,"ts8a","tsca","ne",39.53352903,-91.15547,8,24,2015,1.1,236,"2015-08-25T02:29:08Z","F","e"
"5237",5237,"hp","HP038","s",1,1,"ts8a","tsca","ne",39.53353297,-91.15546597,8,24,2015,1.1,236,"2015-08-25T02:29:54Z","F","e"
"5238",5238,"hp","HP039","s",0,1,"ts8a","tsca","ne",39.533812,-91.156334,8,24,2015,1.1,236,"2015-08-25T02:43:23Z","W","e"
"5239",5239,"hp","HP040","s",1,1,"ts8a","tsca","ne",39.53525403,-91.15752297,8,24,2015,1.1,236,"2015-08-25T03:05:58Z","F","e"
"5240",5240,"hp","HP041","s",1,1,"ts8a","tsca","ne",39.53574101,-91.15755399,8,24,2015,1.1,236,"2015-08-25T03:10:00Z","W","e"
"5241",5241,"hp","HP042","s",1,1,"ts8a","tsca","ne",39.53719301,-91.15643802,8,24,2015,1.1,236,"2015-08-25T03:16:28Z","W","e"
"5242",5242,"af","AF047","s",3,1,"kt5","bkca","ne",39.13344998,-90.73605699,8,25,2015,2.2,237,"2015-08-26T04:00:11Z","F","e"
"5243",5243,"af","AF048","s",3,1,"kt5","bkca","ne",39.13205397,-90.73441397,8,25,2015,2.2,237,"2015-08-26T04:10:38Z","F","e"
"5244",5244,"af","AF041","s",2,1,"kt9","bkca","ne",39.13751696,-90.74252699,8,25,2015,2.1,237,"2015-08-26T01:37:27Z","W","l"
"5245",5245,"af","AF040","s",2,1,"kt9","bkca","ne",39.13737598,-90.74252598,8,25,2015,2.1,237,"2015-08-26T01:38:21Z","W","l"
"5246",5246,"af","AF043","s",3,1,"kt9","bkca","ne",39.13728202,-90.74253897,8,25,2015,2.1,237,"2015-08-26T01:39:13Z","W","l"
"5247",5247,"af","AF044","s",2,1,"kt9","bkca","ne",39.13727397,-90.74251802,8,25,2015,2.1,237,"2015-08-26T01:40:03Z","W","l"
"5248",5248,"af","AF045","s",1,1,"kt9","bkca","ne",39.13760497,-90.74291901,8,25,2015,2.1,237,"2015-08-26T01:45:39Z","W","l"
"5249",5249,"af","AF046","s",0,1,"kt9","bkca","ne",39.14124498,-90.74320097,8,25,2015,2.1,237,"2015-08-26T01:55:10Z","F","l"
"5250",5250,"hp","HP044","s",1,1,"kt2","bkca","ne",39.14411101,-90.72813802,8,25,2015,2.1,237,"2015-08-26T01:44:12Z","F","c"
"5251",5251,"hp","HP045","s",0,1,"kt5","bkca","ne",39.133698,-90.73468303,8,25,2015,2.1,237,"2015-08-26T02:43:43Z","F","e"
"5252",5252,"hp","HP050","s",2,1,"kt6","bkca","ne",39.13351997,-90.74085999,8,25,2015,2.2,237,"2015-08-26T04:25:05Z","F","c"
"5253",5253,"hp","HP051","s",0,1,"kt6","bkca","ne",39.13472302,-90.74115898,8,25,2015,2.2,237,"2015-08-26T04:27:42Z","W","c"
"5254",5254,"hp","HP046","s",0,1,"kt9","bkca","ne",39.13845599,-90.74366299,8,25,2015,2.2,237,"2015-08-26T03:21:35Z","N","l"
"5255",5255,"hp","HP047","s",1,1,"kt9","bkca","ne",39.13896502,-90.74287701,8,25,2015,2.2,237,"2015-08-26T03:26:37Z","W","l"
"5256",5256,"hp","HP048","s",2,1,"kt9","bkca","ne",39.13896603,-90.74287098,8,25,2015,2.2,237,"2015-08-26T03:27:02Z","W","l"
"5257",5257,"hp","HP049","s",3,1,"kt9","bkca","ne",39.13901003,-90.74286201,8,25,2015,2.2,237,"2015-08-26T03:28:10Z","W","l"
"5258",5258,"af","AF050","s",1,1,"ccmsu2","ccnwr","ne",39.26615797,-90.78909399,8,26,2015,3.1,238,"2015-08-27T01:28:40Z","F","c"
"5259",5259,"hp","HP052","s",1,1,"ccmsu12","ccnwr","ne",39.26190197,-90.77984699,8,26,2015,3.1,238,"2015-08-27T01:25:38Z","F","e"
"5260",5260,"hp","HP053","s",1,1,"ccmsu12","ccnwr","ne",39.26190197,-90.77907904,8,26,2015,3.1,238,"2015-08-27T01:28:36Z","F","e"
"5261",5261,"hp","HP054","s",3,1,"ccmsu12","ccnwr","ne",39.262151,-90.77750903,8,26,2015,3.1,238,"2015-08-27T01:33:30Z","F","e"
"5262",5262,"hp","HP055","s",2,1,"ccmsu12","ccnwr","ne",39.261864,-90.777533,8,26,2015,3.1,238,"2015-08-27T01:34:42Z","F","e"
"5263",5263,"hp","HP056","s",0,1,"ccmsu12","ccnwr","ne",39.26145304,-90.77959796,8,26,2015,3.1,238,"2015-08-27T01:38:39Z","F","e"
"5264",5264,"hp","HP057","s",0,1,"ccmsu12","ccnwr","ne",39.26115297,-90.77958397,8,26,2015,3.1,238,"2015-08-27T01:40:41Z","F","e"
"5265",5265,"hp","HP058","s",0,1,"ccmsu12","ccnwr","ne",39.26118004,-90.77938599,8,26,2015,3.1,238,"2015-08-27T01:41:44Z","F","e"
"5266",5266,"hp","HP059","s",0,1,"ccmsu12","ccnwr","ne",39.26120896,-90.77902498,8,26,2015,3.1,238,"2015-08-27T01:43:33Z","F","e"
"5267",5267,"hp","HP060","s",1,1,"ccmsu12","ccnwr","ne",39.261259,-90.77860898,8,26,2015,3.1,238,"2015-08-27T01:44:41Z","F","e"
"5268",5268,"hp","HP061","s",0,1,"ccmsu12","ccnwr","ne",39.26094501,-90.77844202,8,26,2015,3.1,238,"2015-08-27T01:48:18Z","F","e"
"5269",5269,"hp","HP062","s",5,1,"ccmsu12","ccnwr","ne",39.26090503,-90.77955899,8,26,2015,3.1,238,"2015-08-27T01:50:31Z","F","e"
"5270",5270,"hp","HP063","s",2,1,"ccmsu12","ccnwr","ne",39.26188496,-90.77703302,8,26,2015,3.1,238,"2015-08-27T01:59:53Z","F","e"
"5271",5271,"hp","HP064","s",0,1,"ccmsu12","ccnwr","ne",39.26214002,-90.77700703,8,26,2015,3.1,238,"2015-08-27T02:01:32Z","F","e"
"5272",5272,"hp","HP065","s",4,1,"ccmsu12","ccnwr","ne",39.26206903,-90.77663597,8,26,2015,3.1,238,"2015-08-27T02:03:43Z","F","e"
"5273",5273,"hp","HP066","s",1,1,"ccmsu12","ccnwr","ne",39.26060303,-90.77341304,8,26,2015,3.1,238,"2015-08-27T02:21:26Z","F","e"
"5274",5274,"hp","HP067","s",1,1,"ccmsu12","ccnwr","ne",39.26113998,-90.77365796,8,26,2015,3.1,238,"2015-08-27T02:23:28Z","F","e"
"5275",5275,"hp","HP068","s",0,1,"ccmsu12","ccnwr","ne",39.26172202,-90.773996,8,26,2015,3.1,238,"2015-08-27T02:25:57Z","F","e"
"5276",5276,"hp","HP068","s",1,1,"ccmsu12","ccnwr","ne",39.26130803,-90.77376701,8,26,2015,3.1,238,"2015-08-27T02:24:34Z","F","e"
"5277",5277,"hp","HP069","s",3,1,"ccmsu12","ccnwr","ne",39.26206098,-90.77391101,8,26,2015,3.1,238,"2015-08-27T02:28:11Z","F","e"
"5278",5278,"hp","HP070","s",0,1,"ccmsu12","ccnwr","ne",39.26237698,-90.77398896,8,26,2015,3.1,238,"2015-08-27T02:41:54Z","F","e"
"5279",5279,"hp","HP071","s",1,1,"ccmsu12","ccnwr","ne",39.26222803,-90.77525396,8,26,2015,3.1,238,"2015-08-27T02:44:12Z","F","e"
"5280",5280,"hp","HP072","s",0,1,"ccmsu12","ccnwr","ne",39.26210599,-90.77594304,8,26,2015,3.1,238,"2015-08-27T02:45:45Z","F","e"
"5281",5281,"hp","HP073","s",0,1,"ccmsu12","ccnwr","ne",39.26209903,-90.77605703,8,26,2015,3.1,238,"2015-08-27T02:46:25Z","F","e"
"5282",5282,"hp","HP074","s",0,1,"ccmsu12","ccnwr","ne",39.26210498,-90.77607497,8,26,2015,3.1,238,"2015-08-27T02:47:01Z","F","e"
"5283",5283,"hp","HP075","s",1,1,"ccmsu12","ccnwr","ne",39.26214698,-90.776454,8,26,2015,3.1,238,"2015-08-27T02:48:19Z","F","e"
"5284",5284,"hp","HP076","s",0,1,"ccmsu12","ccnwr","ne",39.261201,-90.77907803,8,26,2015,3.1,238,"2015-08-27T01:42:49Z","F","e"
"5285",5285,"af","AF051","s",0,1,"dc14","dcca","se",37.06094404,-90.12232298,8,27,2015,1.1,239,"2015-08-28T01:43:11Z","N","e"
"5286",5286,"hp","HP075","s",0,1,"dc14","dcca","se",37.06232898,-90.12101096,8,27,2015,1.2,239,"2015-08-28T03:00:38Z","F","e"
"5287",5287,"hp","HP076","s",1,1,"dc14","dcca","se",37.06233099,-90.12120802,8,27,2015,1.2,239,"2015-08-28T03:11:43Z","F","e"
"5288",5288,"hp","HP077","s",0,1,"dc14","dcca","se",37.06193704,-90.12375603,8,27,2015,1.2,239,"2015-08-28T03:29:02Z","F","e"
"5289",5289,"hp","HP078","s",4,1,"dc14","dcca","se",37.06109701,-90.123578,8,27,2015,1.2,239,"2015-08-28T03:31:20Z","F","e"
"5290",5290,"hp","HP079","s",0,1,"dc14","dcca","se",37.06101302,-90.12377598,8,27,2015,1.2,239,"2015-08-28T03:33:19Z","F","e"
"5291",5291,"af","AF052","s",2,1,"poole","tmpca","se",36.70569803,-89.33690697,8,28,2015,2.1,240,"2015-08-29T01:50:02Z","W","e"
"5292",5292,"af","AF053","s",2,1,"poole","tmpca","se",36.70463202,-89.33625503,8,28,2015,2.1,240,"2015-08-29T01:55:39Z","F","e"
"5293",5293,"af","AF054","s",3,1,"poole","tmpca","se",36.70491197,-89.33639098,8,28,2015,2.1,240,"2015-08-29T01:56:35Z","F","e"
"5294",5294,"af","AF055","s",0,1,"poole","tmpca","se",36.70505103,-89.33643004,8,28,2015,2.1,240,"2015-08-29T01:57:19Z","W","e"
"5295",5295,"af","AF056","s",0,1,"poole","tmpca","se",36.70505304,-89.33643096,8,28,2015,2.1,240,"2015-08-29T01:57:34Z","F","e"
"5296",5296,"af","AF057","s",0,1,"poole","tmpca","se",36.70532696,-89.33648603,8,28,2015,2.1,240,"2015-08-29T01:58:19Z","F","e"
"5297",5297,"af","AF058","s",0,1,"poole","tmpca","se",36.70574999,-89.33653397,8,28,2015,2.1,240,"2015-08-29T01:59:17Z","W","e"
"5298",5298,"af","AF059","s",0,1,"poole","tmpca","se",36.70481801,-89.335877,8,28,2015,2.1,240,"2015-08-29T02:03:04Z","F","e"
"5299",5299,"af","AF060","s",0,1,"poole","tmpca","se",36.70513099,-89.33551901,8,28,2015,2.1,240,"2015-08-29T02:07:03Z","W","e"
"5300",5300,"af","AF061","s",3,1,"poole","tmpca","se",36.70413799,-89.33478802,8,28,2015,2.1,240,"2015-08-29T02:12:31Z","F","e"
"5301",5301,"af","AF062","s",2,1,"poole","tmpca","se",36.70384303,-89.33442802,8,28,2015,2.1,240,"2015-08-29T02:14:43Z","W","e"
"5302",5302,"af","AF063","s",2,1,"poole","tmpca","se",36.70394696,-89.334439,8,28,2015,2.1,240,"2015-08-29T02:15:15Z","F","e"
"5303",5303,"af","AF065","s",2,1,"poole","tmpca","se",36.70415299,-89.33446398,8,28,2015,2.1,240,"2015-08-29T02:15:58Z","F","e"
"5304",5304,"af","AF066","s",2,1,"poole","tmpca","se",36.70422398,-89.334468,8,28,2015,2.1,240,"2015-08-29T02:16:47Z","F","e"
"5305",5305,"af","AF067","s",1,1,"poole","tmpca","se",36.70464702,-89.33454604,8,28,2015,2.1,240,"2015-08-29T02:17:57Z","W","e"
"5306",5306,"af","AF068","s",0,1,"poole","tmpca","se",36.70402399,-89.33352596,8,28,2015,2.1,240,"2015-08-29T02:23:56Z","F","e"
"5307",5307,"af","AF069","s",1,1,"poole","tmpca","se",36.70427696,-89.33356896,8,28,2015,2.1,240,"2015-08-29T02:24:42Z","W","e"
"5308",5308,"af","AF070","s",0,1,"poole","tmpca","se",36.70441903,-89.33360098,8,28,2015,2.1,240,"2015-08-29T02:25:15Z","F","e"
"5309",5309,"af","AF071","s",1,1,"poole","tmpca","se",36.70460997,-89.33362504,8,28,2015,2.1,240,"2015-08-29T02:25:59Z","W","e"
"5310",5310,"af","AF072","s",2,1,"poole","tmpca","se",36.70560096,-89.333878,8,28,2015,2.1,240,"2015-08-29T02:27:56Z","F","e"
"5311",5311,"hp","HP080","s",0,1,"poolc","tmpca","se",36.71356302,-89.34186696,8,28,2015,2.1,240,"2015-08-29T01:43:01Z","W","c"
"5312",5312,"hp","HP082","s",1,1,"poolc","tmpca","se",36.711575,-89.342204,8,28,2015,2.1,240,"2015-08-29T02:00:31Z","F","c"
"5313",5313,"hp","HP081","s",0,1,"poolc","tmpca","se",36.71283698,-89.34198699,8,28,2015,2.1,240,"2015-08-29T01:51:12Z","F","c"
"5314",5314,"af","AF073","s",1,1,"os21","osca","se",36.69120798,-90.13573897,8,29,2015,3.1,241,"2015-08-30T01:38:51Z","F","e"
"5315",5315,"af","AF074","s",0,2,"rail","nvca","nw",40.09807703,-95.05122,9,1,2015,1.1,244,"2015-09-02T01:42:22Z","W","e"
"5316",5316,"af","AF075","s",2,2,"rail","nvca","nw",40.098331,-95.05157104,9,1,2015,1.1,244,"2015-09-02T01:43:46Z","F","e"
"5317",5317,"af","AF076","s",5,2,"rail","nvca","nw",40.09904204,-95.05245198,9,1,2015,1.1,244,"2015-09-02T01:53:33Z","F","e"
"5318",5318,"af","AF077","s",3,2,"rail","nvca","nw",40.09915603,-95.051952,9,1,2015,1.1,244,"2015-09-02T01:55:21Z","F","e"
"5319",5319,"af","AF078","s",3,2,"rail","nvca","nw",40.09940296,-95.052556,9,1,2015,1.1,244,"2015-09-02T01:59:21Z","F","e"
"5320",5320,"af","AF082","s",1,2,"rail","nvca","nw",40.09968602,-95.05286403,9,1,2015,1.1,244,"2015-09-02T02:04:41Z","F","e"
"5321",5321,"af","AF084","s",0,2,"rail","nvca","nw",40.09978803,-95.05240504,9,1,2015,1.1,244,"2015-09-02T02:06:48Z","F","e"
"5322",5322,"af","AF085","s",0,2,"rail","nvca","nw",40.10004904,-95.05275699,9,1,2015,1.1,244,"2015-09-02T02:10:46Z","F","e"
"5323",5323,"af","AF086","s",4,2,"rail","nvca","nw",40.10159399,-95.05260997,9,1,2015,1.1,244,"2015-09-02T02:23:49Z","F","e"
"5324",5324,"af","AF087","s",2,2,"rail","nvca","nw",40.10254802,-95.05270603,9,1,2015,1.1,244,"2015-09-02T02:31:48Z","F","e"
"5325",5325,"af","AF088","s",1,2,"rail","nvca","nw",40.10307097,-95.05236204,9,1,2015,1.1,244,"2015-09-02T02:34:40Z","F","e"
"5326",5326,"af","AF089","s",0,2,"sanctuarysouth","nvca","nw",40.09301101,-95.04514304,9,1,2015,1.2,244,"2015-09-02T02:54:41Z","F","l"
"5327",5327,"af","AF090","s",1,2,"sanctuarysouth","nvca","nw",40.09301101,-95.04581703,9,1,2015,1.2,244,"2015-09-02T02:56:25Z","F","l"
"5328",5328,"af","AF091","s",0,2,"sanctuarysouth","nvca","nw",40.092147,-95.04501899,9,1,2015,1.2,244,"2015-09-02T03:11:47Z","F","l"
"5329",5329,"hp","HP107","s",0,2,"rail","nvca","nw",40.10112201,-95.05194101,9,1,2015,1.2,244,"2015-09-02T03:56:00Z","F","e"
"5330",5330,"hp","HP099","s",2,2,"sanctuarynorth","nvca","nw",40.093858,-95.04823697,9,1,2015,1.1,244,"2015-09-02T02:34:21Z","F","l"
"5331",5331,"hp","HP100","s",1,2,"sanctuarynorth","nvca","nw",40.09391198,-95.04733097,9,1,2015,1.1,244,"2015-09-02T02:36:03Z","F","l"
"5332",5332,"hp","HP101","s",0,2,"sanctuarynorth","nvca","nw",40.09399102,-95.04608902,9,1,2015,1.1,244,"2015-09-02T02:38:38Z","F","l"
"5333",5333,"hp","HP102","s",5,2,"sanctuarynorth","nvca","nw",40.09399303,-95.04609003,9,1,2015,1.1,244,"2015-09-02T02:39:41Z","F","l"
"5334",5334,"hp","HP103","s",5,2,"sanctuarynorth","nvca","nw",40.09438698,-95.04515796,9,1,2015,1.1,244,"2015-09-02T02:44:35Z","F","l"
"5335",5335,"hp","HP104","s",3,2,"sanctuarynorth","nvca","nw",40.09454498,-95.04647702,9,1,2015,1.1,244,"2015-09-02T02:46:56Z","F","l"
"5336",5336,"hp","HP105","s",2,2,"sanctuarynorth","nvca","nw",40.09432797,-95.04686804,9,1,2015,1.1,244,"2015-09-02T02:48:15Z","F","l"
"5337",5337,"hp","HP106","s",0,2,"sanctuarynorth","nvca","nw",40.09530899,-95.045294,9,1,2015,1.1,244,"2015-09-02T03:15:54Z","F","l"
"5338",5338,"hp","HP096","s",1,2,"sanctuarysouth","nvca","nw",40.09296298,-95.04577797,9,1,2015,1.1,244,"2015-09-02T01:55:15Z","F","l"
"5339",5339,"hp","HP097","s",0,2,"sanctuarysouth","nvca","nw",40.09234398,-95.04432396,9,1,2015,1.1,244,"2015-09-02T02:09:25Z","F","l"
"5340",5340,"hp","HP098","s",3,2,"sanctuarysouth","nvca","nw",40.09272401,-95.04783598,9,1,2015,1.1,244,"2015-09-02T02:28:31Z","F","l"
"5341",5341,"hp","HP112","s",1,2,"sgb","scnwr","nw",40.08961701,-95.26507001,9,3,2015,2.1,246,"2015-09-04T02:24:59Z","F","c"
"5342",5342,"hp","HP113","s",1,2,"sgb","scnwr","nw",40.091112,-95.26510103,9,3,2015,2.1,246,"2015-09-04T02:39:42Z","F","c"
"5343",5343,"hp","HP114","s",3,2,"sgb","scnwr","nw",40.09115098,-95.264838,9,3,2015,2.1,246,"2015-09-04T02:40:43Z","F","c"
"5344",5344,"hp","HP105","s",1,2,"sgd","scnwr","nw",40.08099999,-95.266865,9,3,2015,2.1,246,"2015-09-04T01:26:14Z","F","e"
"5345",5345,"hp","HP106","s",1,2,"sgd","scnwr","nw",40.08193399,-95.26141198,9,3,2015,2.1,246,"2015-09-04T01:40:28Z","F","e"
"5346",5346,"hp","HP108","s",1,2,"sgd","scnwr","nw",40.08152202,-95.26228697,9,3,2015,2.1,246,"2015-09-04T01:49:48Z","F","e"
"5347",5347,"hp","HP109","s",1,2,"sgd","scnwr","nw",40.08154004,-95.26228596,9,3,2015,2.1,246,"2015-09-04T01:50:08Z","F","e"
"5348",5348,"hp","HP110","s",3,2,"sgd","scnwr","nw",40.08202803,-95.26228596,9,3,2015,2.1,246,"2015-09-04T01:51:57Z","F","e"
"5349",5349,"hp","HP111","s",1,2,"sgd","scnwr","nw",40.08101298,-95.26313304,9,3,2015,2.1,246,"2015-09-04T01:57:55Z","F","e"
"5350",5350,"hp","HP112","s",0,2,"sgd","scnwr","nw",40.08101902,-95.26221002,9,3,2015,2.1,246,"2015-09-04T01:48:09Z","F","e"
"5351",5351,"af","AF107","s",0,2,"pool2","fgca","nc",39.70370002,-93.30853298,9,4,2015,1.2,247,"2015-09-05T02:50:09Z","F","e"
"5352",5352,"af","AF107","s",4,2,"pool2","fgca","nc",39.70344798,-93.30940898,9,4,2015,1.2,247,"2015-09-05T03:05:50Z","F","e"
"5353",5353,"af","AF108","s",1,2,"pool2","fgca","nc",39.70359298,-93.30978298,9,4,2015,1.2,247,"2015-09-05T03:06:46Z","W","e"
"5354",5354,"af","AF109","s",3,2,"pool2","fgca","nc",39.70342099,-93.31006603,9,4,2015,1.2,247,"2015-09-05T03:07:52Z","F","e"
"5355",5355,"af","AF110","s",0,2,"pool2","fgca","nc",39.70331596,-93.31003804,9,4,2015,1.2,247,"2015-09-05T03:08:23Z","F","e"
"5356",5356,"af","AF111","s",0,2,"pool2","fgca","nc",39.702272,-93.30773301,9,4,2015,1.2,247,"2015-09-05T03:12:52Z","W","e"
"5357",5357,"af","AF112","s",0,2,"pool2","fgca","nc",39.70236001,-93.30884697,9,4,2015,1.2,247,"2015-09-05T03:14:44Z","W","e"
"5358",5358,"af","AF113","s",0,2,"pool2","fgca","nc",39.70289502,-93.30964501,9,4,2015,1.2,247,"2015-09-05T03:17:31Z","F","e"
"5359",5359,"af","AF114","s",4,2,"pool2","fgca","nc",39.70313902,-93.30930596,9,4,2015,1.2,247,"2015-09-05T03:18:21Z","F","e"
"5360",5360,"af","AF095","s",0,2,"pool2w","fgca","nc",39.692292,-93.31262402,9,4,2015,1.1,247,"2015-09-05T01:51:08Z","W","l"
"5361",5361,"af","AF096","s",2,2,"pool2w","fgca","nc",39.69264898,-93.31250802,9,4,2015,1.1,247,"2015-09-05T01:52:01Z","F","l"
"5362",5362,"af","AF097","s",0,2,"pool2w","fgca","nc",39.69361701,-93.312749,9,4,2015,1.1,247,"2015-09-05T01:57:35Z","W","l"
"5363",5363,"af","AF099","s",1,2,"pool2w","fgca","nc",39.69291201,-93.31295997,9,4,2015,1.1,247,"2015-09-05T01:59:17Z","F","l"
"5364",5364,"af","AF100","s",3,2,"pool2w","fgca","nc",39.69206401,-93.313569,9,4,2015,1.1,247,"2015-09-05T02:02:48Z","F","l"
"5365",5365,"af","AF101","s",2,2,"pool2w","fgca","nc",39.692522,-93.31357897,9,4,2015,1.1,247,"2015-09-05T02:04:03Z","F","l"
"5366",5366,"af","AF102","s",3,2,"pool2w","fgca","nc",39.69294,-93.31353799,9,4,2015,1.1,247,"2015-09-05T02:04:55Z","F","l"
"5367",5367,"af","AF103","s",0,2,"pool2w","fgca","nc",39.69241203,-93.31406001,9,4,2015,1.1,247,"2015-09-05T02:11:03Z","F","l"
"5368",5368,"af","AF104","s",0,2,"pool2w","fgca","nc",39.69223903,-93.31755099,9,4,2015,1.1,247,"2015-09-05T02:31:56Z","F","l"
"5369",5369,"af","AF105","s",1,2,"pool2w","fgca","nc",39.69245302,-93.31757898,9,4,2015,1.1,247,"2015-09-05T02:32:48Z","F","l"
"5370",5370,"hp","HP116","s",1,2,"pool2","fgca","nc",39.70343599,-93.310003,9,4,2015,1.1,247,"2015-09-05T01:17:54Z","W","e"
